,p_value
RBM22P4,0.2001780645160683
SMN1,0.11326379288975648
H3C7,0.6040090515706429
PGM5P2,0.23955722222011003
MROH6,0.18999193366653025
MIR6786,0.303899640686989
SNORD116-21,0.34757293311671356
NLRP7,
TMC4,0.08400531161509306
LILRB1,0.3044847794918184
LENG1,0.45700975119062714
LILRB3,0.9581312400400543
MIR6738,
PRH1,0.0011573398390377267
KIR2DL1,
MIR6811,0.6040090515706429
SNORD30,0.09885208778586206
MEGF11,0.04294536018153133
KIR2DL4,0.15421057024534665
PRAMEF18,0.6040090515706429
H2AB2,0.5211857912843378
SCARNA15,0.10605764392471526
GOLGA6L22,0.8075748533215349
LOC100419553,0.885075799074524
CCDC125,0.023557059742892728
FAM230A,0.29378176199367484
MIR6817,0.9492815052735605
TRBV17,0.6040090515706431
KIR2DS2,
SNORA50C,0.0415339395878486
MIR6846,
MIR8081,
MIR6746,0.13457907700764818
SRD5A2,0.2023491084329983
GSTT2,0.14098179732440674
MLECP1,0.6040090515706431
MIR7850,
SPC25,0.022412166988146288
MIR8089,
MIR8067,0.054784749397794506
TERC,0.2791410091644946
NEU4,0.2981312596400341
OR52E5,0.2581444007894863
MRPL45,4.066606273636923e-07
MIR8075,0.6760125503582731
CCL4,0.03925411914069193
RN7SL478P,0.9582002448605466
SNRPCP7,0.15908575868309877
MAPT,0.08503572438203089
KIR2DL4,
TBC1D3H,0.27142331175442747
CSTP2,0.3935565269750526
KIR3DL2,
NPIPA7,0.036335567721667114
LOC100420803,0.09738305167447467
SNORA67,0.054784749397794506
LOC102723360,0.37272211056200866
EIF3EP3,0.43898873129982374
CCL18,0.7205763475946012
PRAMEF8,0.8983170368315703
RDM1,0.13224104369168785
NCR1,
TRBV7-9,0.7910390675448287
MIR6731,0.6040090515706431
MIR6076,
DDX52,0.00025763804322831505
TEX28,0.054784749397794506
ZNF251,2.4172019283239412e-05
MIR6072,
MIR6726,
KIR2DL4,0.6040090515706431
KIR3DL1,
CT45A8,0.6040090515706429
NOMO3,0.0003912778877557467
CYP2D7,0.022410005962693044
SNORD115-7,
ZNF85,0.6587285837131445
LOC101928924,0.7788245817158846
MIR7973-1,
RNVU1-2A,0.9296129988663326
MIR8060,
MIR6757,0.26632414838750657
SUSD2P2,0.12389714611514333
TAS2R46,0.934960628118988
KIR2DL5A,
GOLGA8J,3.976015677006605e-05
KIR2DS1,
SNORD116-28,
RN7SL186P,0.17983239935082826
ZNF8,4.205752084627124e-05
LOC388996,0.558868364829474
P3R3URF-PIK3R3,0.1353508761909846
LAIR1,0.5971755572023931
TSC22D1-AS1,0.005021397693868648
MIR8062,
CCL18,0.11219805704205088
NLRP7,0.8809244380543113
NSF,0.01590324757156322
GLIDR,3.998315681130652e-06
ABCC1,0.0007047433375983874
GOLGA8M,0.3548455416569267
CARS1,0.0037412297423427806
SPPL2C,
SSTR3,0.00012833392650411353
IGLV2-8,0.617682581723946
TRIM60P7Y,0.25477987045783534
KIR2DL4,
MIR6857,
KIR2DL1,0.6040090515706431
TRIM69,0.00018496938226933812
LINC02139,0.7746844662548306
CLN8,4.492984795086235e-05
MIR6783,
PRICKLE4,0.27717030101323176
RPS17,2.7405598372727242e-06
CRHR1,0.07467909849562536
RNA5-8SN2,0.5920903825130555
RN7SL725P,0.054784749397794506
GFUS,0.0011317956108638577
KIR2DL1,
SCARNA2,0.6904573426559986
MYO19,0.0004292053304246515
SNORD1A,0.6040090515706429
MIR6803,
MIR6859-1,0.6461445348113564
RPS9,0.0013756320455781308
KIR2DL4,
SNORA61,0.42128596346422353
MIR6816,0.3935565269750524
LILRB4,0.7824819867957624
MIR7856,0.4613029639301802
CT45A6,0.25264448883256646
TBC1D3C,0.1037064586872427
GRAMD4P3,0.7330948380796187
KRTAP5-5,0.05184948646991731
MUC4,0.3076928439748875
KIR2DS3,
TAS2R19,0.39074481169269104
NPIPA3,0.9673793578483261
GOLGA8F,0.019090646413486786
GGNBP2,0.0013972502107541275
LENG9,0.2689770837875919
LOC100420930,0.5754924339827063
H3P46,
ZNF229,8.541776589138877e-06
PPP4R4,8.37937588915589e-05
KIR2DL3,
MIR6802,0.6040090515706429
VWA8-AS1,0.004558941728833667
MIR6862-2,0.41878434381482654
LOC100421674,0.13764008516652226
MIR6754,
MIR7155,
KIR3DL2,
NCR1,0.20612618720401718
KIR3DL1,
KIR2DL3,0.6040090515706429
G6PC2,0.0022028029979440722
OR2T3,
LOC101929140,4.298535361264472e-05
LOC390332,0.07231527056328131
KIR3DL2,
MIR6854,0.054784749397794506
FCAR,0.09633705004117825
MIR6512,0.5932107522303287
MIR6819,0.1462739953761469
LENG1,0.9196643260612617
KIR3DL1,
GOLGA8EP,0.3855813859382483
KIR2DL4,0.8587602785046267
MIR6070,0.054784749397794506
LILRB5,0.11278295352935021
MIR7849,
CDC42EP5,0.7732474861188373
MIR6781,0.6962034009834493
MIR6892,0.23121143128868696
CICP21,0.8265275345731533
KANSL1,0.0742738545433515
MRPS36,0.1995897717984106
H2AC4,0.28890092966809466
MIR6769B,
MUC2,0.17398202453262682
MUC4,0.9394209399679176
IGHV3-41,
KIR3DL2,
MIR8087,0.5677397315648085
YRDCP1,0.6574305355935599
NAPRT,0.03334304156713116
KIR3DL3,
RRN3,3.76206491304055e-06
KIR2DL1,
RBBP8P2,0.8452115253376726
RN7SL759P,0.23088204823955266
TIMM22,5.331813675232845e-07
MIR6082,
KIR2DL1,
C17orf78,0.5248708666386046
GOLGA8DP,0.9796706339617651
LENG1,5.7443117311662875e-06
MIR6865,0.32340448295776225
MBOAT7,0.10634442107536574
MIR7851,0.06359274953837268
POTEB3,0.9396665428083313
MIR6810,
RN7SL607P,0.431706388963344
MIR8070,
CHMP1B2P,0.0005985718133442587
DHRS11,8.283813502162251e-05
ACACA,3.579106772132038e-06
MARCHF8,0.007797267227515775
ADAM18,0.44789697411437335
MIR6736,
SLC43A2,0.001969373177143431
LOC100421667,0.05478474939779458
LILRB4,0.6441775477052558
TMEM191B,0.0009218563326938029
CCL3,0.5527387247713814
NR2E3,0.1723527274340895
MIR7161,0.9086124416361204
MIR6080,
SNX3P1Y,
H2BC10,
RN7SL113P,0.008311319113975448
MIR6077,
MIR6775,0.40233553247538856
TBC1D3E,0.3098990472773033
TRIM60P6Y,
RN7SL429P,0.045382519203355474
TSEN34,0.39117238107018104
KIR2DL4,
MAMDC2,0.2173307630938166
ZNF426-DT,0.0002761229008383594
NAIP,0.0009616736750242921
C11orf98,3.333150151711047e-06
MIR8074,
MIR8069-2,
MRM1,0.01840629640519438
KRTAP5-4,0.47690968493923025
TSEN34,0.12157340652964078
SOWAHCP5,0.003660148609631708
TBC1D3B,0.20694230189860738
LOC101929738,0.10921324163671373
LILRA2,0.21179754068091036
H4C1,0.27473450491403245
DUX4L15,
PCGF2,0.0009823203855901577
IQSEC3P2,0.014377969015923218
KIR3DL2,
MIR6826,0.4372832655898473
OR2T6,
TRAJ37,
GOLGA6L4,0.0016216133543628553
MIR8059,
H2AC17,0.8456039008181557
NLRP2,0.05795912069468747
IQCA1L,0.5413735362831019
ASB2,0.059333742973968526
GSTT2B,0.9206432329566179
POTEB3,0.3521025846486848
H4C2,0.32024582154138503
KIR3DL2,
NKILA,0.17559251389006092
KIR3DL2,
SNORD116-20,0.2510429507670332
GSDMD,0.01000489067771674
MCM8-AS1,0.823514103579472
LOC100132599,0.37634137852319904
KIR3DL3,
KIR3DL2,
CNTNAP2,0.3244437130776149
KIR2DL1,
ABR,3.6603261169564425e-05
LRRC37A,0.034553857951028735
RN7SL660P,0.2795954762939155
CCDC166,0.739858308391101
MIR6722,
TBCD,0.014705291564638479
DUX4L11,
SERPINA10,0.0029763440372078936
RN7SL3,0.9314767414164855
ZNF430,0.0001078940270824076
MIR6071,0.6040090515706429
UBR7,9.473977051895586e-06
SBNO2,0.06347351414714827
DUX4L12,
LILRP2,
MIR6823,
PWWP4,0.3726820405049681
KIR2DL1,
KIR3DL2,0.6040090515706431
LINC00624,0.8661281932763599
C8orf31,0.0009474173119827942
VTRNA2-1,0.45167156884294557
LOC102724770,0.00019427089990378682
KIR2DL1,
BMERB1,0.10012899085123023
LOC100422013,
H3C10,0.2050462127158898
SERF1A,4.367157517600049e-06
MMP28,0.041367036548028965
MRPL45,0.31144762081726773
TP53TG3F,0.11803782418305817
KIR3DL2,0.6040090515706431
MIR6879,
TRIM60P1Y,
KCNQ1DN,0.468288799930359
KIR3DL1,
IGKV1D-12,0.5712906622853455
OR51G1,0.3054664210478255
OR2S2,0.25264448883256646
LOC645967,0.0006360843568110157
BANCR,0.8330549635462455
CEP83-DT,0.00045660710590207263
EPB41L4A-DT,0.0705021203303528
OR51B2,0.681557334486667
OR6Q1,0.054784749397794506
SND1-IT1,0.0053813220175002755
LINC01670,9.958139079317562e-05
OR10X1,
OR8D2,0.6040090515706431
LINC01451,0.13225817785432847
PRAMEF7,0.37785125593435853
AK6,0.6411649101040795
PP2672,0.8680581302267336
OR2L8,0.43036710186323035
OR52R1,0.02110298841123715
OR2T11,
NDUFAF2P1,0.4968744320160552
GARRE1,0.0012694971080292254
OR5L1,
LINC00244,0.8504791495903429
WASH9P,0.01892736002775913
OR2AG1,0.4255071377052996
OR4C16,
ZNF729,
ZNF43,0.0006798474828008967
LOC101930100,0.00019230928773372911
DUX4L28,0.2829768798071649
LINC00216,0.4221105231161293
LOC107987217,
TAMM41,0.0012618778985035125
MAPT-IT1,0.023953790875671645
LOC112267859,0.8301702122071293
LINC02033,0.06689944540910184
OR5D13,
PPIAL4F,0.42744163323223905
LINC02339,0.9612130140600854
BCLAF1P2,0.4149609525403841
C8orf87,0.09604567345998279
LINC01126,0.0010289183674630558
BIRC6-AS2,0.1537015381138421
OR8U3,
CCDC28A-AS1,0.012837704787543664
RPL23AP61,0.00934314733009925
OR51F1,0.5391310747002995
GATD3B,0.0011869110872949262
TBC1D22A-AS1,0.6003704297236917
LINC01667,0.00012358483343359627
OR8B4,0.054784749397794506
OR1B1,0.2369566128961895
LOC101929823,0.42471526646511804
PCDH20,7.839474089967017e-05
CH507-42P11.6,0.9802926425727421
LINC01669,0.7260203390194747
OR1S1,
UCKL1-AS1,0.5649397837585859
OR12D2,0.8060401934751515
ACTR3BP2,0.21705013842824702
OR8K3,
DUX4L25,0.6040090515706429
LINC01726,0.6821668215187578
IGHV1-69D,0.7538916441852055
TCF20,3.910901443062579e-05
RASA3,0.042817853925563955
CACFD1,8.488474391427477e-05
TRAPPC4,7.667952277871694e-08
SNORA17B,0.485000975520824
SNORA16A,0.5082050789412798
CEACAM7,0.7045569063730914
LINC01262,0.014176232870643032
SALRNA2,0.964736978975485
TMEM42,3.224849649538375e-05
TAF4,0.0015179814581101824
LINC01480,0.47082947361786953
ASAP1-IT2,0.644237821607196
FBL,1.2948191480102609e-05
PADI3,0.12913804913124752
LOC101927829,0.19553317012985552
LINC02203,
LINC01374,0.16120257611185687
NXN,0.08889389383775886
ZNF780A,3.246837179711172e-06
OBP2B,0.7493144124528475
KRTAP5-1,0.8200061576827101
LINC01624,0.25715738422275874
BTG3-AS1,8.995121144679289e-05
KIF15,0.04958051237121682
VPS11,2.3387343846255788e-05
CYFIP1,0.002449510802312987
LOC107987420,0.5348800560393936
SCAANT1,0.3530692517939753
SURF1,2.772148700237705e-05
THRIL,0.012481368610381452
PROP1,0.673993124219534
LINC02204,0.761090964360153
CDH4,0.4611822907998808
RNA5SP196,0.6040090515706431
KCNIP4-IT1,0.5494811805746574
LOC100506691,0.0916653624937629
SCARNA5,0.405463947945368
ZNF660,0.00011670916818617458
PCMTD2,4.1133268139670373e-05
CCDC163,0.00040812832722294314
HHAT,3.734892310337223e-05
HYOU1,1.545472606585281e-05
LINC01237,0.08961489592883214
CEP72,0.4037368431786914
BORCS5,3.581195987493279e-06
SH3PXD2A-AS1,0.6163204391595458
SNORD3E,0.1305585174103108
REXO4,0.00013631346464109935
HPAT5,0.21225648463326505
LINC02203,
PCAT5,0.7494501946328896
LINC00251,
LINC02549,0.07303957325814173
EIF1B-AS1,1.5608405975925475e-05
LINC01173,0.4014960776262433
LINC00850,0.6784513173027982
AP2A2,0.11042221986030194
LEUTX,0.6040090515706431
JAKMIP2-AS1,0.430323914721903
PAGR1,1.136145664922625e-05
LINC00294,1.5682543551774425e-05
DUX4L5,
TUBGCP5,0.7978705945800914
OR5P3,0.46130296393018033
LINC00836,0.3769645114660898
ADI1,0.8337360924242235
RPS25,5.425514873289612e-07
CPS1-IT1,0.26151599352454263
LOC105374516,0.09317746047251677
LOC653653,0.011111662405074553
RPL7A,9.55295477036334e-07
MIR325HG,0.008999905962548058
DGKD,0.0005999394302868271
LOC285804,0.13947983395125144
SNORD24,
SNORA50D,0.6040090515706429
OR10A6,0.532497431396287
CYP2D6,0.8035154361523041
ZNF197-AS1,0.0004698304963506732
PADI4,0.849897912196176
CTSLP2,0.0032476969056807027
LINC00628,0.04717274070901086
CTBP1-AS,0.7744277134980733
OR5P2,0.0719569580487655
TRARG1,0.29886345253806124
MIR1976,
PADI6,
SURF4,6.187765507911148e-05
LINC01163,0.2378518910737355
DUSP16,0.0011507025717810754
RPS4Y2,0.04974448031022592
CENATAC,0.0009301810116138533
LINC01880,0.29145728715607544
LINC01659,0.008433191851961416
MATR3,4.278083727638984e-06
LINC00581,0.473151077361717
CCAT2,0.05815407549149
SNORD3D,
LINC00921,0.012005218886956907
NDUFA6,0.5123027983252684
LINC01596,0.5890088499557611
SNTG2,0.07137251107485047
MED22,2.9949353335121057e-05
SURF2,3.061133804888635e-06
N4BP2L2-IT2,0.07052211398859246
FAM181A-AS1,0.27618205319036904
OR8U9,
ATG16L1,4.02956216296236e-05
NCF4-AS1,0.6040090515706429
LINC01395,0.8851450034930688
TRG-AS1,0.10163350615528219
TMEM272,0.004168781589652077
FCGBP,0.13938275039637485
PTENP1-AS,0.002009245444902717
SCHLAP1,0.09403866436713469
STH,0.21255688714497775
KCNQ2,0.00018427968254507526
MIR3651,0.5634339163462775
ARHGEF26-AS1,0.003991846458200629
SLC2A6,0.0002470513971892352
NLRP10,0.5311275437202247
KRTAP5-AS1,0.08015449920107315
MLXIP,0.0970823303101017
NPTN-IT1,0.01768350220465169
PSMB1,0.0266232433919089
GPX6,
LINC00706,0.06211434180769717
GHET1,4.29586691689332e-05
KRTAP5-3,0.46130296393018044
LINC00934,0.48404949185182
LINC01097,0.6040090515706429
SLFNL1-AS1,0.8932298546079974
KIF26B,0.08761366443627899
LINC00254,
PSMC4,1.0348058844161775e-05
LINC02783,0.9682510407027793
SERTAD4,0.0008582415402266809
LOH12CR2,1.779174046504962e-05
ADAMTS13,0.009199304593349786
STKLD1,3.254663113755552e-05
LINC02054,0.007630689541469493
FAM230C,0.5884046771668204
FAM99A,0.05344254996985585
SALRNA3,0.8377543015700366
FOXR1,0.5284641759522126
MAPT-IT1,0.04757929903842786
LSS,0.00014013259796740991
LL22NC03-63E9.3,0.86834478141081
LINC00574,0.004229353928676589
ZNF35,1.4811367939365538e-07
LOC101929773,0.12126154629077635
SURF6,3.32791396468602e-05
DYRK1B,0.00011509034283956034
LRP6,5.344196085266318e-05
NF1P2,0.0868737310114594
GOLGA8IP,0.07451190482430405
ARRDC3-AS1,0.0009994813401028636
RASSF1-AS1,0.00016822444298293754
LINC01115,0.6040090515706429
LOC283299,0.7344526791648676
INE2,0.11639596634379692
ABALON,0.5841898021393147
AP2A2,0.0037624266201690616
SCARNA6,0.5368470736940651
LINC00506,0.8569085627292554
SCARNA4,0.4128680496606937
OR2T7,0.6040090515706431
MIR6719,0.8074583546493405
LINC01176,0.002972000224112226
MIR548BB,
ZNF502,1.093576672958679e-05
BCL2L14,0.31885846551855707
PANDAR,0.08112630042555781
TGFB2-OT1,0.7687191326695724
ZKSCAN7-AS1,0.00047591595198899955
PADI1,0.5032680330458015
PISRT1,0.46130296393018044
BTG3,0.0060523354733246736
SNTG2,0.9954324456272532
DNAJB5-DT,0.07500366174736273
SLC37A4,0.00012836052375875937
FOXO6,0.024980840353776096
ZNF546,0.00031838634341130047
KRTAP5-2,0.15593526648554096
RCC2,0.001041234231715113
SNORD36C,0.38896971648064393
FRG1-DT,0.8265972289080616
FAM240C,0.34600367754669015
LRIG2-DT,0.30015675169853046
LSINCT5,0.9856385158184517
KANSL1-AS1,0.0012015182756071568
PRAMEF9,
LINC01060,0.1502246506191694
DBET,0.8096711757301089
ZNF780B,1.598951934412014e-05
INPP5D,0.054676024135724255
IFITM10,0.9964849400471452
ZNF852,1.0145956284418e-05
MUC20,0.15535949755910422
EBLN3P,1.9440463047657353e-05
DUX4L7,
DUSP29,0.3060104763288577
ZNF501,1.0542322693310199e-05
LINC00538,0.022381265426726783
KIAA1143,1.2648912783073196e-05
CABIN1,0.014497579777038435
OR10A3,0.26380043719054475
NF1P2,0.6040090515706429
ADAMTS12,0.08485933509044082
RBM5-AS1,0.5540705763386917
PACRG-AS1,0.7462526057281176
MIR664A,0.303899640686989
LINC01012,0.002844329292075913
ERC2-IT1,0.09975142171012837
ZNF197,7.901650884395272e-06
DUX4L8,
METTL14-DT,0.0035758616836390643
LOC284933,0.4711542308579849
MCCC2,0.01249984605042542
GSTT4,0.9091715400722804
C2-AS1,0.4445489747850907
KCNIP4,0.28130675853247783
DHX36,0.0012778889563994339
RYBP,0.00016144958398012107
FTCD,0.02816324373569296
LINC00550,0.8224520569633448
FAM99B,0.054784749397794506
FRG1-DT,0.009304236755563952
MIR3972,
KAT6B,7.753234745719655e-06
MANSC1,0.00014504762080463029
FAM99B,0.054784749397794506
HCP5B,0.04351933561689271
LINC00602,0.0052078927697584805
LINC02735,0.01750160509356909
MIR1291,0.03362373707741778
SAG,0.6492654524021548
SNORD38B,
SLC9A3,
FOXO6-AS1,0.5675442748503488
RPS6KA1,0.0029521275023450294
ABO,0.18467248346515572
PAX6-AS1,7.47425276660916e-05
TGM4,0.04351516276518083
GIMAP1-GIMAP5,0.5298290204002256
ZKSCAN7,2.6159719135519754e-05
SNORD36A,
SNORA50A,0.2344154513383009
LINC01144,0.00046953368255277554
SLC16A1,0.13141640614221928
SLC45A2,0.5319552305670762
SMIM10L1,0.00031925873710359496
SCG5,0.022321647149975123
PRAMEF11,0.6040090515706429
DNAH10,0.043545701970575626
CES1P1,0.8103514687429949
SPDYE1,0.40159479552376365
PRAMEF26,
GRK1,0.45599116771285897
IGHV1-69-2,
TMEM265,0.14360871093250027
NPIPA1,0.00031383101989225276
LHX1-DT,0.044742547519707666
DLGAP2-AS1,
TUBGCP3,0.7419477076832347
LMNTD2-AS1,0.07580613616521593
RPH3AL,0.01570233728250443
MTRNR2L6,0.4497885917913549
GPI,0.08966271547069574
DLGAP2-AS1,0.46130296393018044
DPY19L2P2,0.968848273748679
LOC286177,0.5910778820413971
LOC105373553,7.384891251656328e-05
GREM1,0.034343962707315955
PRSS2,0.44890313454864283
LINC02124,0.8587602785046269
LOC100507642,0.06064841818699486
KCNQ1,0.7211389820927114
PATL2,0.0349642590101114
SCG5-AS1,0.8779567072898005
UBE2Q2P2,0.00030271088746911494
CHRNA7,0.12531042159906322
LOC100505915,0.7005325147351316
MED16,0.3944915186195129
HNRNPCL4,0.36514122821900163
DLGAP2,0.6040090515706429
LINC00588,0.21705013842824702
TMEM255B,0.485000975520824
MAPK4,0.6040090515706429
LOC643542,
PRAMEF6,0.054784749397794506
PRAMEF33,0.054784749397794506
NSMCE3,7.956666137558669e-06
OR4G3P,0.47020125003616886
TBC1D3I,0.05514371188901026
FAM20C,0.8267800366525726
DLGAP2,
PEG13,0.00010785794487275847
TRY2P,0.485000975520824
LINC02210,9.337867212303095e-07
TRBJ1-5,
HNRNPCL1,0.07734341080045697
MROH5,0.9949224425482595
PTPRN2,0.5398979337442504
SORD2P,0.17104056068895393
PRAMEF18,
CAPN15,
PAM16,0.13586394239976934
ADAM9,0.364282112389122
LOC100133091,0.07840716233443452
TAS2R31,0.08664280720114602
ATP9B,0.20838046379047936
PRH1,0.00016519477310391914
CYP3A51P,0.36478666097371515
PLPPR3,0.6040090515706429
SLC39A11,0.599654376515794
PRAMEF9,
CYP3A7-CYP3A51P,0.23372159484296323
SEPTIN9,0.04897664857103279
SERPINF1,0.4957905154909259
DPRXP3,0.5998165255599714
LOC105375115,0.4393190897395477
DLGAP2,0.22084728234116177
MTND1P7,
KCNQ1-AS1,0.35030164485883286
CARS1-AS1,0.012973571153711219
PTDSS2,0.0013299575456878093
LOC401442,0.6991713586451964
DTX2,0.03327601053296641
LOC101927815,0.5788046553562569
LOC105377924,0.3215096113637191
HERC2P9,0.0013694369921124615
TEX13D,0.6500450998400841
PRAMEF5,
LOC101927815,0.6040090515706429
PRAMEF27,
LOC100132202,
CRHR1,0.8533115326033203
WASH5P,0.0005248941740998158
LINC00254,0.6962034009834492
LOC645202,0.5708030160271333
TRBV25-1,0.6633838597759156
ULK4P3,0.006255568480349081
CLUHP10,0.7811712463804771
LOC105379627,
HNRNPCL2,0.27731229113114686
TAS2R43,0.8232649020724279
LOC100131315,0.004956550188164879
LOC101927825,0.0127209294678662
HNRNPCL3,0.7493144124528475
PRAMEF25,0.13764008516652226
PRAMEF8,0.33610027908974416
PRAMEF4,0.05478474939779447
FAM138F,0.6744966406769115
LINC01300,0.21756867869390337
CCL4L2,0.8513319531944442
LOC284241,0.033743188760128474
MGAM,0.40016193184211235
ADORA3,0.044988936502052476
TAS2R20,0.0493098353188171
MAPT-IT1,0.06530279877257684
MRPL57P8,0.7818696092988938
YWHAEP7,0.21484532958989377
MAP3K14,0.097371799134076
IGHV3-64D,0.6017488162061229
DLGAP2-AS1,
LOC100289656,0.03216380278688755
SEPTIN9-DT,0.3828399838990122
MEIOB,
TBC1D3J,0.32150961136371914
PRAMEF10,
ERICH1,0.5568688514354168
ZC3H3,0.022168205092192406
ULK4P1,0.07457649133859652
LY6L,
NPIPA5,0.39569161960860433
LINC01043,0.6040090515706431
DEAF1,0.18140676075061812
GARRE1,0.7563617440421397
SLC25A26,2.8255132423028664e-07
PRAMEF13,0.46130296393018044
TBC1D3B,0.054784749397794506
CTDP1,0.00024764472970124565
DUXB,0.915583704806028
GOLGA8Q,0.0069442402867882615
TRBJ1-6,
MIR22HG,0.0007028516505610498
ARMC10,2.9791811234828323e-05
TEX13C,0.3417524945786029
PRAMEF2,0.7436172984130143
CTIF,0.00020452503228425296
FRG1CP,4.684080818385163e-05
CALB2,0.06895681769525805
PRSS21,0.08138834886114889
CTAGE1,0.7036565153415922
ACTN4,0.005786247358014377
BISPR,0.005188865581218204
ECH1,9.324166547843806e-05
ASAP3,0.1750927945436572
CFL1P1,4.97481635389976e-05
PRR27,8.47105957909604e-05
C1orf232,0.10422127426128518
BCL7A,0.00036728552974255924
B3GALNT2,5.251149675658466e-05
TMEM275,0.6040090515706429
STATH,0.005723777905714513
DUX4L33,0.003832649477630729
RINL,1.5818725382711295e-05
E2F2,0.3256359289130787
MIR4743,
LGALS7,0.055518077845598764
LOC107986277,0.0422346752468364
NFKBIB,0.0005478918715200841
LINC02746,0.10876282421358675
LOC101927179,0.8422386706275834
CFTRP2,0.6124850101695589
MAP4K1,0.07559914941873716
PTPRD,9.907995535455697e-05
DUX4L34,0.9231842038933392
PRSS22,0.1636920489169997
TRBV7-2,0.6040090515706431
TCEA3,0.010013456937957937
HNRNPL,6.265608790913512e-06
FBXO17,2.8456559362809015e-05
MAGI1,0.0004961076432633637
HNRNPR,6.804728080804246e-07
PRNCR1,0.6340946806572532
CPEB2-DT,0.6771380894842245
HTN3,0.9178690515329604
LOC283299,0.02854604049338602
GNG4,3.386438959440055e-05
PCBP2-OT1,0.08372695024418954
LOC105372397,0.7229399574218329
TBCE,6.172699930496873e-06
EIF3K,1.7827021083251294e-07
LGALS4,0.008807679490875183
CYP2D7,0.05958365675511716
ZNF436,0.0004125380154564635
LOC102723786,0.6040090515706429
MRPS12,0.0006215877527107422
DUX4L37,0.8296951797101956
HYDIN,2.6875908880453618e-05
ATAD1,7.015700559744673e-06
CSN2,0.0030522335507473606
ZNF445,3.0939147164037924e-05
NALCN-AS1,0.9867261586163167
LINC01988,0.536097097318991
KLF18,0.34737550847741294
LOC729998,0.7464262619472348
HTN1,0.6552716333687711
GTF2IP12,0.0001299620272295743
LINC01668,0.3691952187523778
ZG16B,0.1333597427872625
KLLN,0.8231004057203695
ID3,0.015415672362034375
IBTK,7.281729872406516e-06
DUX4L32,0.9315034456410317
PRSS30P,0.5427345692826389
LBHD2,0.6995467517225109
LGALS7,0.10501213688988566
LINC02498,0.8363429670580826
TPBG,0.11931246145935115
CSN1S2AP,0.8974157329736774
CENPVL2,0.0026901264905882204
CCER2,0.006965409836026641
SIRT2,1.0433580706778228e-05
SARS2,0.0012690198273101222
MGC4859,0.8926579421000088
HYMAI,0.0005037883419114213
MIR1297,
MTND2P41,0.3935565269750524
PRAMEF9,
MIR548AU,
MIR3120,0.32340448295776225
FRG1,9.783323093072314e-07
SCHIP1,0.29194281512521775
MUC5AC,0.16257832845049078
MIR665,0.36478666097371537
MIR4521,
MIR203B,0.6040090515706429
MTND2P27,0.4244462422629941
MIR382,
MIR548D1,0.06174159597976251
LOC101929130,0.4470866261328945
LOC100289206,0.3459400471788544
MIR6767,0.054784749397794506
LOC105374338,0.00010605594696110328
MIR2052,
MIR1243,0.6040090515706431
