,p_value
AIF1,0.3070185948605129
LINC01239,0.13076210059563256
NEU1,0.2153072709316918
ZBTB12,0.13233779823333366
LINC00676,0.11669856492749979
SLIT1-AS1,0.0045437391720936126
HNRNPUL2-BSCL2,0.015823763270647648
LOC100505782,0.012308806909246187
LOC107984178,0.016249345983067317
NOTCH4,0.2029803185333898
LINC00163,0.10812061007288008
MIR155HG,0.035207459548757196
SOX9-AS1,0.046030400889329456
APOC2,0.5518201019722777
SNHG20,0.031723537445039106
LINC01827,0.29535847983577834
ATP6V1G2,0.7109724782426554
LINC01659,0.0044752223698548135
GRID1-AS1,0.014641688149960783
LOC101929445,0.2018162469621022
GTF3C2-AS1,0.011303859005066575
STK19,0.15581007946731681
LINC01524,0.023765127481960628
LOC105373958,0.13453715407924507
SAPCD1,0.3796402264702552
LOC101927434,0.01601515306150876
MAS1L,0.22124449832705506
LOC100507406,0.046562384191598284
LINC00700,0.19004329688930757
SHISA8,0.9955745942807075
LOC102724264,0.46727140150782154
LOC148709,0.33143665105668196
SEMA3F-AS1,0.00016250159689672384
C2,0.5427926750059497
RNF39,0.1880837478762658
TRIM10,0.977257695903685
DPP10-AS1,0.8992951453493062
IER3,0.14978629355730882
LOC100505635,0.022988115571411796
C19orf81,0.7083932709444398
LINC00940,0.06674891649927314
LINC01777,0.027037396633741547
LOC101929148,0.0368455699974152
TUBB,0.05390451973689802
POU5F1,0.3973000159027613
ID2-AS1,0.14284225186591015
LINC00330,0.002862596626559318
ANKRD65,0.44462745759317224
LINC00094,0.05800641141070763
RING1,0.4180746232650193
ZSCAN31,0.8815139616820881
FAM237A,0.02957692415351393
DSCAM-AS1,0.016408080750882754
NFKBIL1,0.05211839843707457
OR2H1,0.8232666020941677
CYP21A2,0.30807170766528014
HCG23,0.41563742951383564
LOC100130548,0.05277135161527702
LOC101927378,0.024192835220537418
LOC100422737,0.46310152747201405
B3GALT4,0.04192022978944642
TMEM30CP,0.22539574794213887
C12orf75,0.09867056952313961
LINC01440,0.0025940770793712194
SMIM1,0.7713865710769385
HGH1,0.018826232526099884
ZNRD1,0.14994950976735824
ZNF311,0.024271907268567407
LINC00601,0.03866404440535799
LOC105378614,0.05549140539996775
NUCB1-AS1,0.324995712251414
PPP1R3E,0.8259093851751065
LINC01525,0.5485864918700838
FAM83C-AS1,0.6479046072431798
TSPY26P,0.4860637178643902
HLA-F,0.4045546263053217
MSH5,0.5286740300022817
MICA,0.5114084451406314
DANT2,0.26430397284530843
C2-AS1,0.16864063574989152
ITGA9-AS1,0.03480240862228792
TRIM15,0.6006088584270511
KDM4E,0.300615012785899
LINC01422,0.01556053824483833
LOC101929006,0.7883815328302143
SNORD62A,8.295009865699658e-05
SMIM2-IT1,0.01676531379539661
PPP1R10,0.060110070646369855
LINC01634,0.010930699834601237
THRA1/BTR,0.010587968885869452
LY6G6D,0.7375489375202933
LINC01281,0.2003141046678435
BRD2,0.509597773862831
SLC44A4,0.29089374002691065
LINC01665,0.19476399807352412
HLA-G,0.21375671253787296
C6orf47,0.33154139884806544
SSR4P1,0.014281035084868814
RPEL1,0.024870539227059413
LINC02154,0.3053346987207658
SPAAR,0.09617858045830485
NOTCH4,0.5051323481134677
EPN2-AS1,0.021602231434076625
CYMP-AS1,0.08319375000266205
SNORA71B,0.07942045979830101
TTTY4,0.20876213509057584
LOC105372672,0.4232402545910745
DPY19L2P4,0.2440286619927458
LINC01278,0.4011803775473959
LOC105370105,0.05014501365005996
DDX39B,0.06493985880135475
OR10C1,0.10708177831561638
ZNRD1,0.04237051332050599
LURAP1L-AS1,0.4438798061155522
LY6G6C,0.534250496345815
SMIM27,0.5965521545589414
IQCF5-AS1,0.08002493123306874
NEURL1-AS1,0.010439201963034852
LINC01372,0.033519633827317374
LINC01664,0.09625559218699568
LOC105373496,0.05726784598206116
PSORS1C1,0.015042917909191418
JARID2-AS1,0.0008635284844452915
LINC01221,0.0014576768772707085
LOC729970,0.34668544757739317
LOC643733,0.003558978918490516
HIPK1-AS1,0.1471349574836348
AGAP1-IT1,0.37785113775046864
MSC-AS1,0.15807293502398279
PSMB8-AS1,0.20929482591529155
NFAM1,0.8990464086969083
MSH5,0.18570856545699596
LINC00533,0.06641142995794103
AIF1,0.3170569873557033
ZNF311,0.024271907268567407
GNAS-AS1,0.07408061558403442
RBMS3-AS1,0.0016296028047229018
LINC01102,0.008398981338558613
POU5F1P3,0.0315883696625877
NKX1-1,0.021322931591069672
FAM21EP,0.9118471765182967
LINC00494,0.5439031099414071
RNF148,0.06581056834215078
LINC01647,0.037629274085859456
RPS18,0.33254695248019195
LOC100507557,0.037152904243960984
HLA-A,0.3375829105619109
ATAT1,0.11104738528102115
MIR670HG,0.09940280631832435
LINC00298,0.09949605471482878
ABHD16A,0.11103168438887441
HLA-G,0.201029959419307
LINC00993,0.01285966112558867
PFDN6,0.029860925612924492
C2,0.9114439878322964
CXorf51B,0.01608451695755356
CYCSP52,0.1759142117686129
LINC00894,0.03523691869244682
DICER1-AS1,0.5115142094865884
COL11A2,0.24143797955419152
LOC149373,0.14245455932967285
ANKRD34C,0.0036532237791709883
RXRB,0.22579612378273678
PSMB8,0.11550005211676134
MFRP,0.1065805091450989
TRIM31-AS1,0.08617533951326717
PHACTR2-AS1,0.021926616928814324
HLA-DOA,0.9413572041397988
KIAA0040,0.6122333523408914
APOM,0.7954109703907905
AGPAT1,0.09646241362631217
HCG2040054,0.25701702239449253
LINC00607,0.001953987950233561
NRM,0.7317149556770604
DPYD-AS2,0.013192041127854711
USP17L27,
LINC01015,0.1555242157769254
ADAM21P1,0.35759173139712563
IFITM4P,0.31238075474015264
LINC00837,0.040280808035625275
BHLHE40-AS1,0.9083366158982598
LOC101928389,0.06883066120214999
HLA-DPA1,0.3011496032102659
HS6ST2-AS1,0.0017504424556498512
B3GALT4,0.05734023762635718
GSN-AS1,0.11610917052343923
ARHGEF7-AS2,0.05614243003260111
LINC00941,0.010642088822813823
LOC101927661,0.0730007924938033
TSPEAR-AS1,0.0003787446351702948
TM4SF19-AS1,0.0035822415884292896
LINC01564,0.004066311055533216
CPB2-AS1,0.05803220118233051
TRIM15,0.3629987324839262
APOA1-AS,0.0003727570052983859
MACROD2-AS1,0.017634418932562332
LST1,0.39455064924473815
LY6G6C,0.9115950944332701
NEXN-AS1,0.41715409670293224
LINC01553,0.004783322273278227
HSPA1A,0.17891022056738828
LCE6A,0.13053581220848018
EGOT,0.0148476796885947
TTC28-AS1,0.44452048738761574
PRRT1,0.2280395578542947
UBOX5-AS1,0.008389681670568179
TRIM15,0.6006088584270511
PNMA6A,0.4527121264737465
OR12D2,0.4850575510285944
GPC5-AS1,0.07301980574957538
AIF1,0.31434882140124554
GNL1,0.14891533959511843
MORC2-AS1,0.7590864113206613
HGC6.3,0.09245848619000921
LINC01814,0.0077627168789707315
GPANK1,0.613777951920192
LOC100507477,0.013491103430374145
VPS52,0.8831161205500213
DDX39B-AS1,0.28348671440090456
PRRX2-AS1,0.7096163241736702
PATE3,0.08536038341904184
LINC01036,0.04049964399671431
OR5H14,0.029403485343129938
LINC00445,0.00329409801873698
LOC101927630,0.029280923006942065
LINC01920,0.04024273824929898
MYCBP2-AS1,0.030251183803547185
ABHD16A,0.11100656224728686
LOC101928335,0.0065403723625977244
LINC01072,0.223827232221797
LINC01447,0.023525819747546237
ELFN1-AS1,0.8637108194023524
COX10-AS1,0.044361846087846324
LINC02243,0.03632577575038981
LINC00545,0.4181746717166249
ZBTB22,0.4207116575634924
LOC101929680,0.043901127699871416
LOC105373525,0.006102881024870322
USP17L4,0.1690826085332685
CT47A3,
LOC101929099,0.04685447839128663
TMEM147-AS1,0.36123581895233303
ABCF1,0.10415421882259368
LOC101928303,0.0477705613653081
MIR7515HG,0.09532323416728851
HLA-DPA1,0.14334969337942222
VARS2,0.2868543126505306
LY6G6C,0.534250496345815
PRKX-AS1,0.01631541655377972
NFKBIL1,0.09671429573784157
GRM7-AS1,0.1394908140695887
LINC01376,0.014666308189940813
TNXB,0.447514463306944
WDR46,0.11387521952164419
BRD2,0.15341186235291934
TNXB,0.08247531106145456
LTB,0.518857432898163
MYO16-AS1,0.0066051165854515955
STK19,0.5089925343231125
HSPA1L,0.06016897080396275
LOC101928381,0.043925311976305226
SLC25A3P1,0.015744514069436402
DIAPH2-AS1,0.11477879483459683
LINC01361,0.027437973339612405
FLOT1,0.10340024235454758
LOC105373051,0.6902592765963964
CLEC2L,0.3222997471867797
ZBED5,0.23271733675338582
GACAT3,0.10803432642962661
GUSBP5,0.0030618866763247217
MRGPRG-AS1,0.46140040078465605
LOC107984360,0.9174713757040724
LINC01241,0.14598071426257855
TLX1NB,0.05495380938223683
NCR3,0.4471965758625037
SLFN14,0.6419848664876391
TRHDE-AS1,0.012852427994260496
PPIAL4G,0.005181218246225974
LOC101928333,0.006340913611973036
ABCF1,0.7191993587247207
NFKBIL1,0.09671429573784157
PBX2,0.36832172026656207
GAGE4,
LOC153910,0.008217922204154236
CT47A1,0.2217803622648439
LOC101926942,0.007970580755819313
LINC00854,0.0002780067950177903
LINC00479,0.1254286575334125
LOC101927476,0.028986862132926967
SLC35G4,0.7449274868286597
TAS2R39,0.1231974200815532
TRIM40,0.2766382579695374
VLDLR-AS1,0.05165053740960205
HLA-DQA1,0.3685788332819495
LINC01134,0.2791206394574095
TSPY10,0.5255006231116881
PPP1R18,0.051555299666856735
LOC654841,0.06106724715742634
LOC101928271,0.010879673442592889
PSMB8,0.0647956495241139
CT47B1,0.01361687626070293
LOC101928748,0.06558235875329282
KCNMA1-AS1,0.023505644399865293
TAPBP,0.25301817283966843
LINC01744,0.02968990795154153
LINC00896,0.7590307451480769
SIX3-AS1,0.0232226275985379
LOC107987032,0.014947287405682503
LOC101928201,0.06860669357447254
ZBTB9,9.543819224838196e-05
GPC6-AS1,0.041147216737611514
MDC1-AS1,0.44167652023160275
LINC01695,0.2841665061099662
LOC102723971,0.051884045430792454
LOC105378668,0.48027013443095645
RNF217-AS1,0.008525107582179007
RPL13AP5,0.037359268282458
PPP1R11,0.035405456731126404
MOG,0.23815003531847836
HCG9,0.9211512073054205
STARD13-AS,0.0716143972903803
ZNF853,0.08922510483293854
LOC101928530,0.3679687146349325
PITPNA-AS1,0.11288283695879499
OR52E1,0.13425972082520235
C4B,0.4993764352334178
HLA-E,0.40590104859264065
IFNA4,0.8100382329353454
PPT2,0.16058914588413295
DLX2-AS1,0.4685034418002467
FRGCA,0.00010062636954725794
LOC100508046,0.0388967000297319
LOC100505588,0.09295229149070608
C6orf10,0.10353733212081116
LINC00347,0.12438621225264951
HLA-DPB1,0.7296942494698164
GPSM3,0.20005117774097347
ARHGEF38,0.06193313059794517
LINC01844,0.04695381312349718
OVAAL,0.06549003349715228
LINC01741,0.06947425730561532
HCG17,0.22737548794215562
LOC101927189,0.0016364040611822122
LINC01282,0.9273023040415087
LINC01186,0.2029083127675996
MKLN1-AS,0.5258504818384835
LOC101929372,0.01597468457571281
DNAJC9-AS1,0.37470899932258717
EHMT2,0.29061417643482945
CTAGE9,0.16187984464958802
DXO,0.6238151368937723
MDC1-AS1,0.4416776812161971
LOC105378277,0.22292167304658805
INTS6-AS1,0.10720896210401139
LINC01829,0.007938583143763018
LINC00299,0.008646178791600487
LOC101928700,0.11825701732677765
LOC102724589,0.027691060650101854
B3GALT4,0.04192022978944642
ZNRD1,0.07650296065800415
ELOA-AS1,0.32755898877488276
LINC01563,0.12049730308111707
BCYRN1,0.01389425532940477
LSM2,0.07324561082338475
LOC100134368,0.11162730530123124
CBR3-AS1,0.02045556082633767
LINC00421,0.2868039514792128
HCG14,0.13839158311138797
PCYT1B-AS1,0.008472417909981624
LOC101929532,0.005534529394019441
NRM,0.7317149556770604
LINC01474,0.03411900439790069
BMS1P20,0.11597692675832415
LOC284898,0.002546562148485635
NIFK-AS1,0.9493178762905674
LOC100996263,0.0343094203473454
LINC00106,0.0009205269397644251
AGPAT1,0.5836408709977563
LINC01554,0.016830069594495865
HLA-DRB1,0.30001213096621876
GTF2H4,0.05170901824135222
MIR600HG,0.02307841165666326
LY6G6D,0.06448630503160692
LTB,0.5189153775827342
OR14J1,0.06999127058751495
BAALC-AS2,0.1628257443955959
ZNRD1,0.04237051332050599
LINC01774,0.14672511791543735
LOC101929148,0.0368455699974152
LOC105371458,0.016307439700322536
RNF39,0.1880837478762658
ANKRD44-IT1,0.00026596106618903195
NCR3,0.4471965758625037
C3orf84,0.0024622024905593056
OR10G9,0.09883635542400833
LOC101927964,0.012233466638819654
EDRF1-AS1,0.0009512353212677414
MLIP-IT1,0.22042121965291797
GLIS3-AS1,0.05528790460561255
HCG14,0.13839158311138797
C6orf136,0.10899796023360735
LINC01812,0.06648447072086656
DSE,0.31612897670459084
HLA-C,0.5803435796518289
NDUFA6-AS1,0.7662263087887269
USP17L8,0.8577994042405099
TRIM40,0.5978635487194757
TTTY12,0.0006238949724581807
TRIM31-AS1,0.017617625632881582
GABBR1,0.6393491359865457
GPSM3,0.20025108241135206
PRMT5-AS1,0.02639788863060779
ZBTB22,0.41510190922800017
LINC02087,0.07232400118362442
EIF3IP1,0.09563509610521742
TTTY23,0.4367797586479427
LOC105375166,0.13527367421968994
TRIM27,0.22132841745394688
HCG22,0.007730440829589255
MDC1,0.12910180556970136
C6orf136,0.10899796023360735
LOC101927164,0.7225990760810603
NCR3,0.4471965758625037
HCP5,0.2485205278912482
TAAR9,0.21894718785287168
GABBR1,0.805007976640774
CDSN,0.9774328187071607
LINC01056,0.0390310167358368
CDSN,0.5755884406815288
HAND2-AS1,0.06338323396642963
LOC105376468,0.2713255109970676
MTCYBP34,0.07123564469473809
C4orf51,0.03544949851642332
ZNF503-AS2,0.22682548011303993
DLEU7-AS1,0.028376917319347845
IER3,0.14978629355730882
CDSN,0.16489561192523863
LINC01792,0.02967063605625082
B3GNT9,0.03715117998422154
LINC01797,0.4776104394198245
NR2F1-AS1,0.0032968782346450057
CDKN2AIPNL,0.2401629247775745
TRIM10,0.7587152258455075
LOC101928495,0.008581186166403002
HLA-G,0.21375671253787296
LINC01968,0.04576928279767701
SULT1C2P1,0.0323930269754291
ZNF295-AS1,0.006334089860369625
MBD3L5,0.3647383375433175
LINC00987,0.701986638247636
LOC100130331,0.07573982414435619
OR11A1,0.468134975227818
LOC100129291,0.34311019965594847
LINC01519,0.23132315078372317
LINC00851,0.37284365131585717
MAS1L,0.22124449832705506
CKMT1B,0.1441024269064479
LINC01343,0.07757950346422313
LINC01732,0.014835718379133455
SMG1P1,0.7133566088120672
TTN-AS1,0.21039754849822984
GS1-124K5.4,0.8050515050601729
LOC105374461,0.9593340568016238
RAI1-AS1,0.7151598320106533
RNF223,0.07840442689173888
MSH5,0.8545799620799738
PFDN6,0.0394887846375634
LINC01502,0.0011016539799332207
SYP-AS1,0.004921551817873318
PBX2,0.27368146364789236
PATE4,0.027951258277388633
TUSC8,0.5130167764105604
UNQ6494,0.002371276699056893
OR4A47,0.04093885347688995
LINC01384,0.18739237477054813
PITRM1-AS1,0.5783726372930628
LINC01304,0.05042015884773964
PPP1R11,0.10417556456241957
AGER,0.34265523681976995
PRSS56,0.2278800882933775
MGC27382,0.00920592270585401
LOC101928932,0.07257956504985091
FOXD2-AS1,0.37487386316836524
LOC102723661,0.03236130361433331
CECR7,0.8472452058793933
ZNF737,0.2723182256354411
RGL2,0.6823460381071834
BHMG1,0.2752549994764254
HLA-DQB1-AS1,0.6730221102030978
MPIG6B,0.004413144116166618
LOC101928438,0.011056414969967112
TRIM27,0.06319201690199414
LOC400794,0.009074484256866616
LOC101928661,0.01812183710443589
LINC01637,0.5424838550717506
LOC105373876,0.02264241847184612
LINC01684,0.007753416285703013
LY6G5C,0.8360101820502887
LOC100130476,0.08285211846382651
PKN2-AS1,0.013683803614641422
HLA-F,0.45044741928912346
UNC5B-AS1,0.11214785536568622
SHISA9,0.03503562269001955
DGCR5,0.6221207047239887
OR7E24,0.12985935157842304
LINC00857,0.04345537615685952
LOC101929926,0.10867904753383337
HLA-DQA1,0.3513282593202144
KCND3-AS1,0.025134181830270146
LINC01497,0.7065884408607797
TTTY21,0.1299507860044622
LINC01856,0.013506764399730257
PYY2,0.23217230837619274
LOC102725019,0.2558983733929888
LINC01514,0.28294132599415
POU5F1,0.47815657830033065
LOC150051,0.44219731050238675
TAP2,0.11547510898619463
FAM138F,0.16240774311480624
OXCT2P1,0.023046927687280904
LINC02245,0.006217286372586473
KIFC1,0.2772033472207858
C2orf74,0.09264145999338476
LOC101929653,0.037653432209724516
LINC00316,0.5418129177247868
GRM7-AS2,0.5546750329126724
LINC01115,0.6449813970993208
GAGE12C,
TEX36-AS1,0.17088230756353165
LOC101929705,0.010209453496977182
IRGM,0.16787256373750778
TRIM10,0.977257695903685
LOC101928596,0.009335374804545823
HLA-DPB1,0.21611899049119196
P4HA2-AS1,0.822596197568336
HSPA1A,0.2864408631299706
AIF1,0.3170569873557033
LOC440934,0.3241145450068543
RNF39,0.3106027123855171
DCTN1-AS1,0.07239462354515745
RNF216-IT1,0.02293857450275127
LOC101929570,0.022964639874691724
LINC01143,0.9174755325267678
AMY1A,0.8790892986943712
LOC101928283,0.06537301226288009
FAM200B,0.7032686472487437
LINC01370,0.28969030253203437
OR14J1,0.06999127058751495
LINC01318,0.017532399640863564
LINC00211,0.08248383964010639
NCR3,0.6137335800068167
HCG9,0.039371412883997065
SFTA2,0.8493183216297019
LOC101927497,0.0088373750738722
RGL2,0.8188687997324396
PPP1R11,0.7734552961793613
MOG,0.10390039460273995
FAM231A,0.9168205453066643
NFIA-AS1,0.17361366087850919
LOC100506271,0.1591882518899449
LOC101928358,0.064460464148735
LOC102724434,0.0029136945064977505
POU5F1P4,0.34787979378650835
LINC01473,0.11026027367190035
LINC00398,0.01809643813771335
C6orf10,0.499965817692959
DGUOK-AS1,0.02886168565212051
DDX39B,0.15743902901550955
LINC00243,0.13684502742679044
HCG22,0.08413703640447275
ZBTB12,0.13233779823333366
SIRPG-AS1,0.0486082370388688
SAPCD1,0.15868629326112815
LOC105375014,0.0249346904056767
NFIA-AS2,0.027414079966953837
LOC101929011,0.4025438187360886
LINC01238,0.00011484242514251499
KCNQ1DN,0.923675139756043
LINC00649,0.9436176178914804
CT47A5,
FLG-AS1,0.1726106889449717
PTENP1,0.5391228724194332
LOC105378137,0.3564050215164669
LINC01679,0.305562727276512
LOC101927851,0.5858179137710944
HTR3E-AS1,0.008059365542500757
TRIM31-AS1,0.017617625632881582
LOC401312,0.0040383399590360105
PRRT1,0.2280395578542947
ZEB2-AS1,0.026787568684909936
SPATA3-AS1,0.33992786188410207
HCG25,0.8292008181348246
DDX39B-AS1,0.28348671440090456
TSPY4,0.499963978962368
LINC01352,0.07201805178227381
LRRC37A2,0.3879784169424615
LINC02037,0.002016788496725588
ABCA17P,0.0560251308437176
LINC01625,0.7284665452394578
PPP1R10,0.06029548352869441
GOLGA2P5,0.7986600899446887
LINC01410,0.029756003548249303
LTB,0.5189085197722327
LINC01589,0.0923346754771862
LINC00426,0.3447123968069912
LTA,0.16586276770885836
MAP3K20-AS1,0.003941859404758119
EHMT2,0.20594117431908757
BRWD1-AS1,0.12929282532668773
LOC105376805,0.1161847452816011
HCG27,0.9483886542205362
FAM50B,0.3839112348223409
LOC646938,0.4035827575512394
CD81-AS1,0.012388239737988888
LOC100506384,0.005914587339247324
NOTCH4,0.39028494316257
PAXBP1-AS1,0.00688733357038596
LOC100996251,0.16141630894973216
VWA7,0.16414203356931303
MPC1L,0.08063970479945091
LINC02096,0.00431196855304876
HCG20,0.32459337081245454
LINC01877,0.05644640745771039
HLA-DQB1-AS1,0.22129687416941082
TMEM250,0.0003523650763937302
HCG22,0.4092449518512016
MCCD1,0.4852193026748667
OR2W3,0.04241457413272964
LINC00317,0.1119192811770042
LINC00707,0.007056986176234461
PAGE2B,0.4465086328767399
LINC01448,0.03470321727834982
MICB,0.2605772380776236
SNORD121B,0.6933864529580501
SNORD11,0.004589795117044703
SNORA13,0.42076794793241157
MIR2113,0.8635996770502821
MIR2053,0.2380747008206514
SNORD42B,0.00329964049578096
MIR1270,0.37306177790632444
SNORD105B,0.2672168474224869
SNORD4A,0.27650268941752176
SNORD4B,
SNORD97,0.3870184064157527
SNORD42A,0.3244263775809403
SNORD54,0.479671418650672
MIR1976,0.9295552146039836
MIR1972-1,0.639536225517558
SCARNA7,0.8670385851202157
SCARNA18B,0.2380951435090428
SNORD124,0.7227831594861368
SCARNA12,0.821554156976045
SCARNA18,0.7291274702258503
SNORD19B,0.499963978962368
SNORD121A,0.47767918304136214
SNORD10,0.01432150619189115
RNU7-1,0.4785508092544527
SNORD2,
SNORA47,0.1172389875883947
SCARNA10,0.7624594175560742
SNORD108,0.07690698625724238
SNORD13,0.3096698414453019
SNORD127,0.00874377194584125
MIR500B,0.9226006803784124
MIR1972-2,0.639536225517558
SNORD125,0.4432368476212548
SNORA59A,0.9753974608006728
SNORD109B,0.5134999612767772
SNORA84,0.5269480620015116
SNORD5,0.024726733511010093
LINC02023,0.021238389220929698
LOC100128164,0.033607283034259305
TTTY23,0.4367797586479427
TXNDC5,0.231096263576764
CLRN1-AS1,0.02703517767894775
CASTOR1,0.5621329578494707
LY6G5B,0.23670751292400913
RNF103,0.648869695222672
RBM14,0.14630565596219952
ATP6V1B1-AS1,0.39838098692126767
HLA-DMB,0.9875986987588724
LINC01119,0.050241916188505396
LLPH-AS1,0.6134866066471067
ALKBH6,0.7300110976765932
ASB14,0.0021389778525658476
PCDHA13,0.08842932663745492
CYP4F62P,0.017395940042780642
ST3GAL6-AS1,0.04530297719182649
LINC02047,0.004323384256626407
HLA-DOB,0.011180613868826737
LOC105374002,0.07354095252598776
